NodeLabel	Cluster	Type	AncLabel	Tree	UStage
A127.HMF10|Node2149/0/91	19	Legacy	A127.HMF10|Node2122/83.5/96	A127.HMF10	108-118|cerebellum
A127.HMF10|Node2150/0/98	10	LUG	A127.HMF10|Node2150/0/98	A127.HMF10	 10-12|non-neural ectoderm
A127.HMF10|Node2109/79/95	12	LUG	A127.HMF10|Node2109/79/95	A127.HMF10	 14-21|progenitors
A127.HMF10|Node2115/76.7/96	25	LUG	A127.HMF10|Node2115/76.7/96	A127.HMF10	108-118|epidermis
A127.HMF10|Node2116/87.3/100	25	Legacy	A127.HMF10|Node2115/76.7/96	A127.HMF10	108-118|epidermis
A127.HMF10|Node2082/78.2/100	21	LUG	A127.HMF10|Node2082/78.2/100	A127.HMF10	 96-106|fin mesenchyme
A127.HMF10|Node2105/0/99	8	LUG	A127.HMF10|Node2105/0/99	A127.HMF10	120|periderm
A127.HMF10|Node2089/77.8/97	25	LUG	A127.HMF10|Node2089/77.8/97	A127.HMF10	108-118|epidermis
A127.HMF10|Node2038/82.2/87	26	LUG	A127.HMF10|Node2038/82.2/87	A127.HMF10	 36-46|periderm
A127.HMF10|Node2040/75.6/95	26	Legacy	A127.HMF10|Node2038/82.2/87	A127.HMF10	 36-46|periderm
A127.HMF10|Node2041/75.8/99	26	Legacy	A127.HMF10|Node2038/82.2/87	A127.HMF10	 36-46|periderm
A127.HMF10|Node2042/83.7/100	26	Legacy	A127.HMF10|Node2038/82.2/87	A127.HMF10	 36-46|periderm
A127.HMF10|Node2043/15.1/71	8	LUG	A127.HMF10|Node2043/15.1/71	A127.HMF10	120|periderm
A127.HMF10|Node2046/96.4/100	26	Legacy	A127.HMF10|Node2038/82.2/87	A127.HMF10	 36-46|periderm
A127.HMF10|Node2047/96.2/100	14	LUG	A127.HMF10|Node2047/96.2/100	A127.HMF10	 36-46|progenitors
A127.HMF10|Node2048/87.2/100	8	LUG	A127.HMF10|Node2048/87.2/100	A127.HMF10	120|periderm
A127.HMF10|Node2051/97.8/100	6	LUG	A127.HMF10|Node2051/97.8/100	A127.HMF10	 60-70|pharyngeal arch
A127.HMF10|Node2063/83.7/99	3	LUG	A127.HMF10|Node2063/83.7/99	A127.HMF10	 60-70|progenitors
A127.HMF10|Node1134/79.8/100	2	LUG	A127.HMF10|Node1134/79.8/100	A127.HMF10	 14-21|epidermis
A127.HMF10|Node1137/98.3/100	3	LUG	A127.HMF10|Node1137/98.3/100	A127.HMF10	 60-70|progenitors
A127.HMF10|Node1112/4.7/100	10	LUG	A127.HMF10|Node1112/4.7/100	A127.HMF10	 84-94|periderm
A127.HMF10|Node1078/84.2/92	7	LUG	A127.HMF10|Node1078/84.2/92	A127.HMF10	 84-94|hindbrain
A127.HMF10|Node1079/92.8/100	7	LUG	A127.HMF10|Node1079/92.8/100	A127.HMF10	 48-58|epidermis
A127.HMF10|Node1084/98.1/100	7	LUG	A127.HMF10|Node1084/98.1/100	A127.HMF10	 48-58|epidermis
A127.HMF10|Node1085/76.3/98	8	LUG	A127.HMF10|Node1085/76.3/98	A127.HMF10	120|periderm
A127.HMF10|Node1098/0/93	9	LUG	A127.HMF10|Node1098/0/93	A127.HMF10	 60-70|photoreceptors
A127.HMF10|Node880/89.8/95	6	LUG	A127.HMF10|Node880/89.8/95	A127.HMF10	 84-94|pharyngeal arch
A127.HMF10|Node872/85.5/100	1	LUG	A127.HMF10|Node872/85.5/100	A127.HMF10	 60-70|photoreceptors
A127.HMF10|Node856/0/35	18	LUG	A127.HMF10|Node856/0/35	A127.HMF10	 96-106|erythrocytes
A127.HMF10|Node858/85.3/100	18	LUG	A127.HMF10|Node858/85.3/100	A127.HMF10	 48-58|erythrocytes
A127.HMF10|Node861/79.4/100	7	LUG	A127.HMF10|Node861/79.4/100	A127.HMF10	 14-21|progenitors
A127.HMF10|Node863/84.7/99	7	LUG	A127.HMF10|Node863/84.7/99	A127.HMF10	 14-21|progenitors
A127.HMF10|Node864/49.8/92	7	LUG	A127.HMF10|Node864/49.8/92	A127.HMF10	 14-21|progenitors
A127.HMF10|Node867/99/100	28	LUG	A127.HMF10|Node867/99/100	A127.HMF10	 36-46|periderm
A127.HMF10|Node830/0/96	16	LUG	A127.HMF10|Node830/0/96	A127.HMF10	 60-70|liver
A127.HMF10|Node832/76.8/98	3	LUG	A127.HMF10|Node832/76.8/98	A127.HMF10	 84-94|vasculature
A127.HMF10|Node833/74.8/99	3	LUG	A127.HMF10|Node833/74.8/99	A127.HMF10	108-118|vasculature
A127.HMF10|Node819/0/57	3	LUG	A127.HMF10|Node819/0/57	A127.HMF10	108-118|hindbrain
A127.HMF10|Node811/87.5/99	22	LUG	A127.HMF10|Node811/87.5/99	A127.HMF10	 14-21|progenitors
A127.HMF10|Node781/95.4/98	16	LUG	A127.HMF10|Node781/95.4/98	A127.HMF10	 60-70|liver
A127.HMF10|Node789/0/13	16	LUG	A127.HMF10|Node789/0/13	A127.HMF10	 60-70|liver
A127.HMF10|Node791/77.5/100	16	Legacy	A127.HMF10|Node789/0/13	A127.HMF10	 60-70|liver
A127.HMF10|Node795/0/100	5	LUG	A127.HMF10|Node795/0/100	A127.HMF10	108-118|liver
A127.HMF10|Node798/96.3/100	16	LUG	A127.HMF10|Node798/96.3/100	A127.HMF10	 60-70|liver
A127.HMF10|Node805/86.6/100	25	LUG	A127.HMF10|Node805/86.6/100	A127.HMF10	 84-94|epidermis
A127.HMF10|Node806/97.9/100	22	LUG	A127.HMF10|Node806/97.9/100	A127.HMF10	  3-4|gastrula
A127.HMF10|Node817/95.7/99	16	LUG	A127.HMF10|Node817/95.7/99	A127.HMF10	 60-70|liver
A127.HMF10|Node843/0/71	16	LUG	A127.HMF10|Node843/0/71	A127.HMF10	 84-94|intestine
A127.HMF10|Node735/87.1/98	20	LUG	A127.HMF10|Node735/87.1/98	A127.HMF10	 48-58|pharyngeal arch
A127.HMF10|Node748/0/40	18	LUG	A127.HMF10|Node748/0/40	A127.HMF10	120|hematopoietic stem cell
A127.HMF10|Node1067/98.9/100	6	LUG	A127.HMF10|Node1067/98.9/100	A127.HMF10	 36-46|pharyngeal arch
A127.HMF10|Node1073/0/99	4	LUG	A127.HMF10|Node1073/0/99	A127.HMF10	120|hematopoietic stem cell
A127.HMF10|Node970/89.4/45	18	LUG	A127.HMF10|Node970/89.4/45	A127.HMF10	 96-106|erythrocytes
A127.HMF10|Node972/87.8/33	18	LUG	A127.HMF10|Node972/87.8/33	A127.HMF10	120|erythrocytes
A127.HMF10|Node974/95.3/100	18	LUG	A127.HMF10|Node974/95.3/100	A127.HMF10	120|erythrocytes
A127.HMF10|Node975/82.1/100	18	LUG	A127.HMF10|Node975/82.1/100	A127.HMF10	120|erythrocytes
A127.HMF10|Node995/30.5/97	1	LUG	A127.HMF10|Node995/30.5/97	A127.HMF10	 72-82|spinal cord
A127.HMF10|Node996/79.9/100	18	LUG	A127.HMF10|Node996/79.9/100	A127.HMF10	 60-70|diencephalon
A127.HMF10|Node1001/78.6/100	1	LUG	A127.HMF10|Node1001/78.6/100	A127.HMF10	 36-46|hematopoietic stem cell
A127.HMF10|Node1023/78/97	2	LUG	A127.HMF10|Node1023/78/97	A127.HMF10	 14-21|epidermis
A127.HMF10|Node1024/91.7/100	2	Legacy	A127.HMF10|Node1023/78/97	A127.HMF10	 14-21|epidermis
A127.HMF10|Node1027/72/100	3	LUG	A127.HMF10|Node1027/72/100	A127.HMF10	 10-12|tail bud
A127.HMF10|Node1028/64.3/93	4	LUG	A127.HMF10|Node1028/64.3/93	A127.HMF10	120|hematopoietic stem cell
A127.HMF10|Node1034/0/59	4	LUG	A127.HMF10|Node1034/0/59	A127.HMF10	 24-34|macrophages
A127.HMF10|Node1045/86/100	4	LUG	A127.HMF10|Node1045/86/100	A127.HMF10	120|hematopoietic stem cell
A127.HMF10|Node912/83.9/81	19	LUG	A127.HMF10|Node912/83.9/81	A127.HMF10	 48-58|neurons
A127.HMF10|Node914/84.6/94	19	LUG	A127.HMF10|Node914/84.6/94	A127.HMF10	 24-34|progenitors
A127.HMF10|Node896/0/11	20	LUG	A127.HMF10|Node896/0/11	A127.HMF10	 48-58|pharyngeal arch
A127.HMF10|Node900/90.3/99	1	LUG	A127.HMF10|Node900/90.3/99	A127.HMF10	 48-58|pharyngeal arch
A127.HMF10|Node904/79.1/100	1	LUG	A127.HMF10|Node904/79.1/100	A127.HMF10	 72-82|neurons
A127.HMF10|Node909/92.6/100	21	LUG	A127.HMF10|Node909/92.6/100	A127.HMF10	 48-58|pharyngeal arch
A127.HMF10|Node920/85.8/32	11	LUG	A127.HMF10|Node920/85.8/32	A127.HMF10	 48-58|hindbrain
A127.HMF10|Node924/77.2/87	5	LUG	A127.HMF10|Node924/77.2/87	A127.HMF10	 96-106|cerebellum
A127.HMF10|Node957/80.2/94	21	LUG	A127.HMF10|Node957/80.2/94	A127.HMF10	 48-58|cartilage
A127.HMF10|Node947/81.7/56	5	LUG	A127.HMF10|Node947/81.7/56	A127.HMF10	 96-106|cerebellum
A127.HMF10|Node929/75.8/51	8	LUG	A127.HMF10|Node929/75.8/51	A127.HMF10	120|periderm
A127.HMF10|Node932/72.9/84	8	LUG	A127.HMF10|Node932/72.9/84	A127.HMF10	120|periderm
A127.HMF10|Node941/97/100	5	LUG	A127.HMF10|Node941/97/100	A127.HMF10	 96-106|liver
A127.HMF10|Node964/58.6/100	10	LUG	A127.HMF10|Node964/58.6/100	A127.HMF10	 36-46|periderm
A127.HMF10|Node536/80.2/87	5	LUG	A127.HMF10|Node536/80.2/87	A127.HMF10	 96-106|retinal bipolar cells
A127.HMF10|Node540/78.6/100	5	Legacy	A127.HMF10|Node536/80.2/87	A127.HMF10	 96-106|retinal bipolar cells
A127.HMF10|Node541/74/100	5	Legacy	A127.HMF10|Node536/80.2/87	A127.HMF10	 96-106|retinal bipolar cells
A127.HMF10|Node542/97.7/100	5	LUG	A127.HMF10|Node542/97.7/100	A127.HMF10	 96-106|liver
A127.HMF10|Node544/0/99	4	LUG	A127.HMF10|Node544/0/99	A127.HMF10	108-118|granulocytes
A127.HMF10|Node563/91.7/100	16	LUG	A127.HMF10|Node563/91.7/100	A127.HMF10	120|intestine
A127.HMF10|Node652/84.5/100	18	LUG	A127.HMF10|Node652/84.5/100	A127.HMF10	 36-46|neurons
A127.HMF10|Node577/0/39	8	LUG	A127.HMF10|Node577/0/39	A127.HMF10	120|periderm
A127.HMF10|Node579/93/92	8	LUG	A127.HMF10|Node579/93/92	A127.HMF10	120|periderm
A127.HMF10|Node594/80.9/100	8	LUG	A127.HMF10|Node594/80.9/100	A127.HMF10	120|periderm
A127.HMF10|Node603/87.6/95	8	LUG	A127.HMF10|Node603/87.6/95	A127.HMF10	120|periderm
A127.HMF10|Node606/0/83	8	LUG	A127.HMF10|Node606/0/83	A127.HMF10	120|periderm
A127.HMF10|Node616/78.4/84	8	LUG	A127.HMF10|Node616/78.4/84	A127.HMF10	120|periderm
A127.HMF10|Node625/71.2/93	8	LUG	A127.HMF10|Node625/71.2/93	A127.HMF10	120|periderm
A127.HMF10|Node626/83.7/98	21	LUG	A127.HMF10|Node626/83.7/98	A127.HMF10	 48-58|pharyngeal arch
A127.HMF10|Node640/0/26	4	LUG	A127.HMF10|Node640/0/26	A127.HMF10	108-118|hematopoietic stem cell
A127.HMF10|Node516/85.6/42	20	LUG	A127.HMF10|Node516/85.6/42	A127.HMF10	 48-58|pharyngeal arch
A127.HMF10|Node518/34.4/41	16	LUG	A127.HMF10|Node518/34.4/41	A127.HMF10	 96-106|intestine
A127.HMF10|Node519/97.8/100	13	LUG	A127.HMF10|Node519/97.8/100	A127.HMF10	120|mesenchyme
A127.HMF10|Node488/77.6/100	14	LUG	A127.HMF10|Node488/77.6/100	A127.HMF10	 96-106|photoreceptors
A127.HMF10|Node489/82.5/99	14	LUG	A127.HMF10|Node489/82.5/99	A127.HMF10	 48-58|retinal ganglion cells
A127.HMF10|Node495/80.6/100	25	LUG	A127.HMF10|Node495/80.6/100	A127.HMF10	 48-58|epidermis
A127.HMF10|Node496/94.7/100	8	LUG	A127.HMF10|Node496/94.7/100	A127.HMF10	120|periderm
A127.HMF10|Node523/0/98	4	LUG	A127.HMF10|Node523/0/98	A127.HMF10	120|hematopoietic stem cell
A127.HMF10|Node343/77.5/92	20	LUG	A127.HMF10|Node343/77.5/92	A127.HMF10	 48-58|pharyngeal arch
A127.HMF10|Node348/75.9/100	6	LUG	A127.HMF10|Node348/75.9/100	A127.HMF10	108-118|stromal cells
A127.HMF10|Node294/0/98	4	LUG	A127.HMF10|Node294/0/98	A127.HMF10	120|hematopoietic stem cell
A127.HMF10|Node296/0/100	4	LUG	A127.HMF10|Node296/0/100	A127.HMF10	120|hematopoietic stem cell
A127.HMF10|Node276/0/9	1	LUG	A127.HMF10|Node276/0/9	A127.HMF10	 48-58|progenitors
A127.HMF10|Node281/0/22	18	LUG	A127.HMF10|Node281/0/22	A127.HMF10	120|erythrocytes
A127.HMF10|Node288/76.6/100	18	LUG	A127.HMF10|Node288/76.6/100	A127.HMF10	 96-106|erythrocytes
A127.HMF10|Node310/76.9/100	6	LUG	A127.HMF10|Node310/76.9/100	A127.HMF10	120|stromal cells
A127.HMF10|Node312/77.9/100	4	LUG	A127.HMF10|Node312/77.9/100	A127.HMF10	120|hematopoietic stem cell
A127.HMF10|Node315/0/18	4	LUG	A127.HMF10|Node315/0/18	A127.HMF10	120|hematopoietic stem cell
A127.HMF10|Node325/98.1/100	20	LUG	A127.HMF10|Node325/98.1/100	A127.HMF10	108-118|radial glia
A127.HMF10|Node329/97.7/100	21	LUG	A127.HMF10|Node329/97.7/100	A127.HMF10	 48-58|fin epidermis
A127.HMF10|Node330/93.7/100	21	LUG	A127.HMF10|Node330/93.7/100	A127.HMF10	108-118|pharyngeal arch
A127.HMF10|Node353/78.8/98	21	LUG	A127.HMF10|Node353/78.8/98	A127.HMF10	 96-106|fin mesenchyme
A127.HMF10|Node356/77/100	21	Legacy	A127.HMF10|Node353/78.8/98	A127.HMF10	 96-106|fin mesenchyme
A127.HMF10|Node358/94.3/100	21	LUG	A127.HMF10|Node358/94.3/100	A127.HMF10	 96-106|fin mesenchyme
A127.HMF10|Node362/87/100	20	LUG	A127.HMF10|Node362/87/100	A127.HMF10	108-118|mural cell
A127.HMF10|Node364/88.6/99	21	LUG	A127.HMF10|Node364/88.6/99	A127.HMF10	 96-106|fin mesenchyme
A127.HMF10|Node384/0/10	1	LUG	A127.HMF10|Node384/0/10	A127.HMF10	 36-46|progenitors
A127.HMF10|Node409/91.5/100	4	LUG	A127.HMF10|Node409/91.5/100	A127.HMF10	120|hematopoietic stem cell
A127.HMF10|Node391/0/6	18	LUG	A127.HMF10|Node391/0/6	A127.HMF10	120|erythrocytes
A127.HMF10|Node426/0/49	20	LUG	A127.HMF10|Node426/0/49	A127.HMF10	  3-4|axial progenitors
A127.HMF10|Node428/0/100	20	LUG	A127.HMF10|Node428/0/100	A127.HMF10	  3-4|axial progenitors
A127.HMF10|Node440/91.8/100	3	LUG	A127.HMF10|Node440/91.8/100	A127.HMF10	 96-106|neurons
A127.HMF10|Node447/91.5/100	3	Legacy	A127.HMF10|Node440/91.8/100	A127.HMF10	 96-106|neurons
A127.HMF10|Node442/92.1/100	4	LUG	A127.HMF10|Node442/92.1/100	A127.HMF10	120|hemogenic endothelium
A127.HMF10|Node451/83.2/95	2	LUG	A127.HMF10|Node451/83.2/95	A127.HMF10	 14-21|epidermis
A127.HMF10|Node456/85.1/82	4	LUG	A127.HMF10|Node456/85.1/82	A127.HMF10	 84-94|hematopoietic stem cell
A127.HMF10|Node658/85.1/96	12	LUG	A127.HMF10|Node658/85.1/96	A127.HMF10	 36-46|progenitors
A127.HMF10|Node661/85.8/100	16	LUG	A127.HMF10|Node661/85.8/100	A127.HMF10	 84-94|intestine
A127.HMF10|Node679/84.8/98	4	LUG	A127.HMF10|Node679/84.8/98	A127.HMF10	120|hematopoietic stem cell
A127.HMF10|Node683/0/80	4	LUG	A127.HMF10|Node683/0/80	A127.HMF10	120|hematopoietic stem cell
A127.HMF10|Node668/95.3/100	20	LUG	A127.HMF10|Node668/95.3/100	A127.HMF10	  7-9|ectoderm
A127.HMF10|Node670/86.4/100	20	LUG	A127.HMF10|Node670/86.4/100	A127.HMF10	 48-58|progenitors
A127.HMF10|Node677/78.4/100	2	LUG	A127.HMF10|Node677/78.4/100	A127.HMF10	 36-46|epidermis
A127.HMF10|Node1329/0/23	4	LUG	A127.HMF10|Node1329/0/23	A127.HMF10	120|hematopoietic stem cell
A127.HMF10|Node1335/83.9/100	4	LUG	A127.HMF10|Node1335/83.9/100	A127.HMF10	120|hematopoietic stem cell
A127.HMF10|Node1342/0/5	18	LUG	A127.HMF10|Node1342/0/5	A127.HMF10	 96-106|erythrocytes
A127.HMF10|Node1262/92.2/92	14	LUG	A127.HMF10|Node1262/92.2/92	A127.HMF10	108-118|xanthophores
A127.HMF10|Node1272/93.6/99	14	LUG	A127.HMF10|Node1272/93.6/99	A127.HMF10	 96-106|retinal bipolar cells
A127.HMF10|Node1273/95.8/100	5	LUG	A127.HMF10|Node1273/95.8/100	A127.HMF10	108-118|liver
A127.HMF10|Node1225/78.7/100	1	LUG	A127.HMF10|Node1225/78.7/100	A127.HMF10	 36-46|progenitors
A127.HMF10|Node1226/62.8/100	1	Legacy	A127.HMF10|Node1225/78.7/100	A127.HMF10	 36-46|progenitors
A127.HMF10|Node1256/88.1/100	5	LUG	A127.HMF10|Node1256/88.1/100	A127.HMF10	108-118|liver
A127.HMF10|Node1248/83.6/84	16	LUG	A127.HMF10|Node1248/83.6/84	A127.HMF10	 84-94|intestine
A127.HMF10|Node1245/0/48	5	LUG	A127.HMF10|Node1245/0/48	A127.HMF10	108-118|liver
A127.HMF10|Node1246/86.1/74	15	LUG	A127.HMF10|Node1246/86.1/74	A127.HMF10	 84-94|liver
A127.HMF10|Node1152/83.6/99	7	LUG	A127.HMF10|Node1152/83.6/99	A127.HMF10	 84-94|periderm
A127.HMF10|Node1162/78.1/100	8	LUG	A127.HMF10|Node1162/78.1/100	A127.HMF10	120|periderm
A127.HMF10|Node1167/91.4/100	11	LUG	A127.HMF10|Node1167/91.4/100	A127.HMF10	108-118|xanthophores
A127.HMF10|Node1169/97.5/100	11	Legacy	A127.HMF10|Node1167/91.4/100	A127.HMF10	108-118|xanthophores
A127.HMF10|Node1202/96.2/100	13	LUG	A127.HMF10|Node1202/96.2/100	A127.HMF10	 96-106|fin mesenchyme
A127.HMF10|Node1195/80.6/100	12	LUG	A127.HMF10|Node1195/80.6/100	A127.HMF10	 14-21|progenitors
A127.HMF10|Node1190/78.6/100	4	LUG	A127.HMF10|Node1190/78.6/100	A127.HMF10	  7-9|tail bud
A127.HMF10|Node1194/76.6/100	7	LUG	A127.HMF10|Node1194/76.6/100	A127.HMF10	 60-70|pharyngeal arch
A127.HMF10|Node1206/68/100	8	LUG	A127.HMF10|Node1206/68/100	A127.HMF10	120|periderm
A127.HMF10|Node1215/83.2/100	14	LUG	A127.HMF10|Node1215/83.2/100	A127.HMF10	 60-70|progenitors
A127.HMF10|Node1288/0/68	18	LUG	A127.HMF10|Node1288/0/68	A127.HMF10	120|erythrocytes
A127.HMF10|Node1278/36.8/87	17	LUG	A127.HMF10|Node1278/36.8/87	A127.HMF10	 14-21|progenitors
A127.HMF10|Node1280/84.8/100	17	LUG	A127.HMF10|Node1280/84.8/100	A127.HMF10	 14-21|progenitors
A127.HMF10|Node1303/78.6/100	4	LUG	A127.HMF10|Node1303/78.6/100	A127.HMF10	120|hematopoietic stem cell
A127.HMF10|Node1309/0/7	4	LUG	A127.HMF10|Node1309/0/7	A127.HMF10	120|hematopoietic stem cell
A127.HMF10|Node2454/81.9/95	14	LUG	A127.HMF10|Node2454/81.9/95	A127.HMF10	 48-58|pharyngeal arch
A127.HMF10|Node2459/0/30	11	LUG	A127.HMF10|Node2459/0/30	A127.HMF10	108-118|pharyngeal arch
A127.HMF10|Node2461/91.8/99	16	LUG	A127.HMF10|Node2461/91.8/99	A127.HMF10	 84-94|intestine
A127.HMF10|Node2462/83.4/100	11	Legacy	A127.HMF10|Node2459/0/30	A127.HMF10	108-118|pharyngeal arch
A127.HMF10|Node2444/88.5/47	16	LUG	A127.HMF10|Node2444/88.5/47	A127.HMF10	 96-106|intestine
A127.HMF10|Node2445/74.6/47	16	LUG	A127.HMF10|Node2445/74.6/47	A127.HMF10	 96-106|intestine
A127.HMF10|Node2409/84.5/98	16	LUG	A127.HMF10|Node2409/84.5/98	A127.HMF10	 84-94|intestine
A127.HMF10|Node2418/82.5/100	3	LUG	A127.HMF10|Node2418/82.5/100	A127.HMF10	  7-9|neural plate
A127.HMF10|Node2430/87.1/100	5	LUG	A127.HMF10|Node2430/87.1/100	A127.HMF10	108-118|liver
A127.HMF10|Node2434/89.7/99	5	LUG	A127.HMF10|Node2434/89.7/99	A127.HMF10	108-118|liver
A127.HMF10|Node2436/95.7/98	5	LUG	A127.HMF10|Node2436/95.7/98	A127.HMF10	108-118|liver
A127.HMF10|Node2384/95.7/100	13	LUG	A127.HMF10|Node2384/95.7/100	A127.HMF10	120|cartilage
A127.HMF10|Node2395/95.1/100	3	LUG	A127.HMF10|Node2395/95.1/100	A127.HMF10	 24-34|hindbrain
A127.HMF10|Node2397/83.4/100	13	LUG	A127.HMF10|Node2397/83.4/100	A127.HMF10	120|cartilage
A127.HMF10|Node2400/77.9/100	16	LUG	A127.HMF10|Node2400/77.9/100	A127.HMF10	 60-70|liver
A127.HMF10|Node2303/86/98	12	LUG	A127.HMF10|Node2303/86/98	A127.HMF10	 60-70|retinal interneurons
A127.HMF10|Node2344/0/51	6	LUG	A127.HMF10|Node2344/0/51	A127.HMF10	120|mesenchyme
A127.HMF10|Node2352/0/15	13	LUG	A127.HMF10|Node2352/0/15	A127.HMF10	 96-106|pharyngeal arch
A127.HMF10|Node2316/0/79	21	LUG	A127.HMF10|Node2316/0/79	A127.HMF10	108-118|stromal cells
A127.HMF10|Node2321/0/12	13	LUG	A127.HMF10|Node2321/0/12	A127.HMF10	108-118|stromal cells
A127.HMF10|Node2323/0/14	22	LUG	A127.HMF10|Node2323/0/14	A127.HMF10	  3-4|blastula
A127.HMF10|Node2334/79.6/100	25	LUG	A127.HMF10|Node2334/79.6/100	A127.HMF10	 24-34|neural plate
A127.HMF10|Node2335/79.1/100	2	LUG	A127.HMF10|Node2335/79.1/100	A127.HMF10	108-118|epidermis
A127.HMF10|Node2307/87.3/98	13	LUG	A127.HMF10|Node2307/87.3/98	A127.HMF10	108-118|pharyngeal arch
A127.HMF10|Node2308/85.2/100	13	LUG	A127.HMF10|Node2308/85.2/100	A127.HMF10	120|mesenchyme
A127.HMF10|Node2372/0/100	10	LUG	A127.HMF10|Node2372/0/100	A127.HMF10	 48-58|ionocytes
A127.HMF10|Node2485/0/34	21	LUG	A127.HMF10|Node2485/0/34	A127.HMF10	120|stromal cells
A127.HMF10|Node2494/74.6/92	17	LUG	A127.HMF10|Node2494/74.6/92	A127.HMF10	  5-6|blastomeres
A127.HMF10|Node2495/54.5/100	17	LUG	A127.HMF10|Node2495/54.5/100	A127.HMF10	 48-58|cartilage
A127.HMF10|Node2469/0/37	4	LUG	A127.HMF10|Node2469/0/37	A127.HMF10	108-118|hematopoietic stem cell
A127.HMF10|Node2470/0/60	4	Legacy	A127.HMF10|Node2469/0/37	A127.HMF10	108-118|hematopoietic stem cell
A127.HMF10|Node2472/80.9/66	19	LUG	A127.HMF10|Node2472/80.9/66	A127.HMF10	108-118|midbrain
A127.HMF10|Node2473/75.6/40	19	LUG	A127.HMF10|Node2473/75.6/40	A127.HMF10	108-118|midbrain
A127.HMF10|Node2723/75.6/84	7	LUG	A127.HMF10|Node2723/75.6/84	A127.HMF10	 48-58|progenitors
A127.HMF10|Node2727/75.2/96	1	LUG	A127.HMF10|Node2727/75.2/96	A127.HMF10	 36-46|progenitors
A127.HMF10|Node2728/85.1/99	8	LUG	A127.HMF10|Node2728/85.1/99	A127.HMF10	120|periderm
A127.HMF10|Node2679/0/76	16	LUG	A127.HMF10|Node2679/0/76	A127.HMF10	 84-94|intestine
A127.HMF10|Node2672/77.4/86	8	LUG	A127.HMF10|Node2672/77.4/86	A127.HMF10	120|periderm
A127.HMF10|Node2673/99.7/100	8	LUG	A127.HMF10|Node2673/99.7/100	A127.HMF10	120|periderm
A127.HMF10|Node2676/73.2/100	8	LUG	A127.HMF10|Node2676/73.2/100	A127.HMF10	120|periderm
A127.HMF10|Node2677/95.6/100	13	LUG	A127.HMF10|Node2677/95.6/100	A127.HMF10	120|pectoral fin bud
A127.HMF10|Node2684/92.5/77	7	LUG	A127.HMF10|Node2684/92.5/77	A127.HMF10	 48-58|progenitors
A127.HMF10|Node2716/90.4/80	26	LUG	A127.HMF10|Node2716/90.4/80	A127.HMF10	 36-46|periderm
A127.HMF10|Node2721/67.5/73	26	LUG	A127.HMF10|Node2721/67.5/73	A127.HMF10	 36-46|periderm
A127.HMF10|Node2719/85.4/100	5	LUG	A127.HMF10|Node2719/85.4/100	A127.HMF10	108-118|liver
A127.HMF10|Node2696/78/98	8	LUG	A127.HMF10|Node2696/78/98	A127.HMF10	 96-106|periderm
A127.HMF10|Node2699/0/17	8	LUG	A127.HMF10|Node2699/0/17	A127.HMF10	 96-106|periderm
A127.HMF10|Node2689/95.3/99	28	LUG	A127.HMF10|Node2689/95.3/99	A127.HMF10	120|periderm
A127.HMF10|Node2691/86.2/100	18	LUG	A127.HMF10|Node2691/86.2/100	A127.HMF10	120|periderm
A127.HMF10|Node2694/74.8/88	5	LUG	A127.HMF10|Node2694/74.8/88	A127.HMF10	108-118|liver
A127.HMF9|Node2631/71.2/83	15	LUG	A127.HMF9|Node2631/71.2/83	A127.HMF9	 84-94|liver
A127.HMF9|Node2637/78.3/80	15	LUG	A127.HMF9|Node2637/78.3/80	A127.HMF9	 48-58|liver
A127.HMF9|Node2633/84.4/93	15	LUG	A127.HMF9|Node2633/84.4/93	A127.HMF9	 84-94|liver
A127.HMF9|Node2604/83.8/100	26	LUG	A127.HMF9|Node2604/83.8/100	A127.HMF9	 14-21|progenitors
A127.HMF9|Node2608/0/100	26	Legacy	A127.HMF9|Node2604/83.8/100	A127.HMF9	 14-21|progenitors
A127.HMF9|Node2448/87.7/88	23	LUG	A127.HMF9|Node2448/87.7/88	A127.HMF9	 48-58|neurons
A127.HMF9|Node2449/88.1/92	23	Legacy	A127.HMF9|Node2448/87.7/88	A127.HMF9	 48-58|neurons
A127.HMF9|Node2456/0/73	14	LUG	A127.HMF9|Node2456/0/73	A127.HMF9	 96-106|retinal bipolar cells
A127.HMF9|Node2461/92.5/99	14	LUG	A127.HMF9|Node2461/92.5/99	A127.HMF9	 96-106|retinal bipolar cells
A127.HMF9|Node2464/89/92	23	Legacy	A127.HMF9|Node2448/87.7/88	A127.HMF9	 48-58|neurons
A127.HMF9|Node2465/79.3/90	5	LUG	A127.HMF9|Node2465/79.3/90	A127.HMF9	120|meninges
A127.HMF9|Node2485/0/98	14	LUG	A127.HMF9|Node2485/0/98	A127.HMF9	120|progenitors
A127.HMF9|Node2502/0/29	23	LUG	A127.HMF9|Node2502/0/29	A127.HMF9	 96-106|neurons
A127.HMF9|Node2505/0/100	15	LUG	A127.HMF9|Node2505/0/100	A127.HMF9	 84-94|liver
A127.HMF9|Node2550/99.1/100	1	LUG	A127.HMF9|Node2550/99.1/100	A127.HMF9	 36-46|progenitors
A127.HMF9|Node2594/0/49	4	LUG	A127.HMF9|Node2594/0/49	A127.HMF9	 36-46|hematopoietic stem cell
