Symbol	TestNum	SigNum	HarmonicP	SigProp	MR
psme1	24	13	0.00572344106677356	0.541666666666667	260.768096208106
psd2	2	1	0.00194681973507191	0.5	261.022987493439
btr02	19	12	0.0047811402409916	0.631578947368421	261.96946386936
trim25l	13	10	0.00332790154078221	0.769230769230769	262.106848441623
fam83ha	14	9	0.00291845006942129	0.642857142857143	262.392835268039
pkhd1l1	14	10	0.00335893998350538	0.714285714285714	263.818119165458
si:ch73-338o16.4	2	1	0.00195364433980867	0.5	264.348255148393
CR293511.1	2	2	0.001999000999001	1	264.527881328226
si:ch73-55i23.1	2	2	0.001999000999001	1	264.527881328226
zgc:171497	2	2	0.001999000999001	1	264.527881328226
nt5e	11	7	0.00238245907261845	0.636363636363636	266.591447724791
arid6	15	9	0.00295370107059026	0.6	266.730200764743
mthfd2	18	11	0.00407438033652807	0.611111111111111	269.05203957599
abcd3a	17	11	0.00409687780137649	0.647058823529412	270.114790413261
cyp2aa7	2	1	0.00196907353726095	0.5	270.876355557291
gdpd3a	16	10	0.00343721101590689	0.625	272.763633939717
arl8bb	2	1	0.00199164525057269	0.5	274.082104486958
si:dkeyp-51b9.3	19	12	0.00496554999230239	0.631578947368421	274.708936876833
sb:cb1058	8	6	0.00224136081056069	0.75	276.260746397312
mala	7	6	0.00224194072703929	0.857142857142857	277.982013806649
gps1	23	11	0.00420314688093049	0.478260869565217	278.47082432456
purba	24	13	0.00612868345452741	0.541666666666667	279.642629082191
si:ch73-289h5.4	16	10	0.00350616734988441	0.625	279.821371592664
isoc2	24	12	0.00501838693815292	0.5	280.057137027429
CABZ01079192.1	1	1	0.001999000999001	1	280.383665715391
CABZ01083442.1	1	1	0.001999000999001	1	280.383665715391
agmat	1	1	0.001999000999001	1	280.383665715391
aoc1	1	1	0.001999000999001	1	280.383665715391
ap1s3a	1	1	0.001999000999001	1	280.383665715391
bin2a	1	1	0.001999000999001	1	280.383665715391
ccdc88b	1	1	0.001999000999001	1	280.383665715391
cyp2k19	1	1	0.001999000999001	1	280.383665715391
dpydb	1	1	0.001999000999001	1	280.383665715391
nsmce1	1	1	0.001999000999001	1	280.383665715391
shmt2	1	1	0.001999000999001	1	280.383665715391
si:ch211-157p22.10	1	1	0.001999000999001	1	280.383665715391
si:ch211-285c6.3	1	1	0.001999000999001	1	280.383665715391
si:dkey-103j14.5	1	1	0.001999000999001	1	280.383665715391
si:dkey-93h22.7	1	1	0.001999000999001	1	280.383665715391
tmem30c	1	1	0.001999000999001	1	280.383665715391
urod	1	1	0.001999000999001	1	280.383665715391
zgc:136872	1	1	0.001999000999001	1	280.383665715391
sat1a.2	24	12	0.0050336840829486	0.5	280.976867375234
zgc:163030	22	12	0.00504387591763533	0.545454545454545	281.664694273173
cfl1	24	11	0.00425134738282042	0.458333333333333	281.879406839166
tdh	24	13	0.00615867182014215	0.541666666666667	281.913107180209
zgc:100868	22	13	0.00616580553909276	0.590909090909091	282.365011996883
adgrf6	18	12	0.00505514035113571	0.666666666666667	282.807354925575
pck1	17	11	0.00426447062102039	0.647058823529412	282.893973071184
acap1	12	10	0.00354331156983727	0.833333333333333	283.548937575157
rida	24	12	0.00511473530977575	0.5	285.07893643691
abca12	19	12	0.00513022636905843	0.631578947368421	285.531084122202
si:ch211-207c6.2	5	5	0.00211132725966459	1	287.972220882501
tpd52l2b	24	11	0.00434511072761009	0.458333333333333	288.244687722081
plac8.1	10	7	0.00258475679585557	0.7	289.079573820082
hsd11b1la	18	10	0.00360641474875272	0.555555555555556	289.827534923789
mhc1zba	24	11	0.00435786943729794	0.458333333333333	289.896533266612
cct7	24	12	0.00519068686873317	0.5	290.458258619031
ncoa4	24	12	0.00519801597260687	0.5	290.680236686294
diabloa	22	11	0.00438609576894541	0.5	290.88313804688
zgc:172079	10	7	0.00260790471817339	0.7	291.768744042264
calml4a	6	4	0.00206096317907678	0.666666666666667	295.716080049767
si:dkey-51d8.3	6	5	0.00217896273324001	0.833333333333333	295.756656729819
si:ch211-232i5.1	18	11	0.00446486484470507	0.611111111111111	296.733887515397
ypel5	24	11	0.00446839461816489	0.458333333333333	297.055550360534
si:ch211-137i24.10	10	6	0.00239226141279845	0.6	297.862384332094
st3gal7	5	4	0.00206112346690461	0.8	297.882527181438
zgc:153665	20	10	0.00370041698015279	0.5	297.993288515027
oclnb	21	12	0.00533793839278112	0.571428571428571	298.561551442914
hbae5	9	8	0.00291723162284497	0.888888888888889	299.744891532783
rhbg	24	13	0.00664872590208382	0.541666666666667	300.732439221312
myzap	20	11	0.00454830387149169	0.55	302.787053884409
akr1b1.1	16	10	0.00377740545277986	0.625	304.959013639538
rfesd	6	5	0.00226271844565977	0.833333333333333	305.208125710965
plekhf1	22	12	0.00545789582555157	0.545454545454545	306.240101880861
si:dkey-165o8.2	16	11	0.00459592075633283	0.6875	306.548527969064
suclg2	24	13	0.0068064463939825	0.541666666666667	306.610502103238
jak2a	13	9	0.00313181679295655	0.692307692307692	306.749083128214
si:ch211-166a6.5	24	12	0.00550915976314038	0.5	308.548213412426
crybg1b	23	13	0.00686889520008964	0.565217391304348	309.507673572078
apoa4b.1	20	10	0.00385038724582471	0.5	311.287648325468
si:cabz01007794.1	12	8	0.00298708055939416	0.666666666666667	311.581450025511
ildr1a	23	13	0.0069112920313324	0.565217391304348	311.696968223947
tmem256	24	12	0.00558554183791125	0.5	312.288328312154
esrp1	20	10	0.00388067983538249	0.5	312.729915422238
akt2l	20	11	0.00471790999781201	0.55	313.631949903067
serpinb1	20	10	0.00390029492091044	0.5	313.687742827162
vdac2	24	11	0.00473310209373657	0.458333333333333	314.847582172708
papss2a	22	13	0.00700405626022311	0.590909090909091	314.952377352513
gpx4a	24	11	0.0047339577608497	0.458333333333333	315.150757574847
si:ch211-282j17.13	3	3	0.00207530906975463	1	315.388649129927
cldn15la	10	6	0.00253990215006821	0.6	316.49644547767
sptb	5	4	0.00221523354709826	0.8	316.714382369983
sft2d2a	14	7	0.00276088860702446	0.5	317.409829715464
ctsh	24	13	0.0070839735564851	0.541666666666667	318.308026917324
ENSDARG00000071211	24	12	0.00567209337459157	0.5	318.829107830512
plekhg6	14	10	0.00396000163798107	0.714285714285714	319.84371183439
mylk5	22	13	0.00716952576909709	0.590909090909091	320.437201335925
mbnl1	11	9	0.00331588585351922	0.818181818181818	320.649341181297
hhla2b.2	19	10	0.00398516880161504	0.526315789473684	320.780298646909
faub	24	11	0.0048005890407824	0.458333333333333	320.856665818244
CABZ01070852.1	15	10	0.0039884264221561	0.666666666666667	321.24756808418
sept6	24	12	0.00579178421826756	0.5	323.847186185089
wu:fb59d01	10	6	0.00261556817255868	0.6	323.944439680634
cyp4t8	13	9	0.00333468864435988	0.692307692307692	324.915373597495
ak2	24	12	0.00583446598399646	0.5	325.436629776059
hrc.1	22	12	0.00586326348746341	0.545454545454545	326.426101897505
adrb3a	4	3	0.00215410817171918	0.75	326.458266858109
arrdc1a	23	13	0.00733790990693402	0.565217391304348	327.131472041441
tmem176l.2	11	6	0.00265151079634469	0.545454545454545	328.332148898033
eif2ak1	5	4	0.00228898019519279	0.8	328.67004731189
pttg1ipa	19	12	0.00589171233520845	0.631578947368421	328.984802080582
mob1a	24	11	0.00487059426533433	0.458333333333333	329.954542323636
sh3gl1a	22	12	0.00590147303143606	0.545454545454545	329.963634359909
cndp2	23	13	0.00742869783617214	0.565217391304348	330.620628515524
cryz	18	11	0.00489156424373256	0.611111111111111	330.821704245656
slc6a22.2	6	6	0.00266554018559242	1	334.092801478871
ENSDARG00000035596	24	12	0.00597867035350479	0.5	334.23644325537
si:dkey-125i10.3	16	10	0.00403853999810469	0.625	336.303434416005
btr12	20	12	0.00600845741805328	0.6	338.836243634001
si:dkey-38p12.3	23	12	0.0060313622115622	0.521739130434783	339.786697797309
styk1b	21	12	0.00605324571077022	0.571428571428571	340.734500748016
urgcp	17	12	0.00606177939239734	0.705882352941177	341.112884541174
il10rb	24	12	0.00607788494032549	0.5	341.679674549131
eif3f	24	12	0.00611476280835753	0.5	343.562221438854
msl1a	24	10	0.00413824725788599	0.416666666666667	343.802268753422
cct4	24	12	0.00612307919277926	0.5	344.124977297493
si:dkey-27i16.2	9	6	0.00271661856315846	0.666666666666667	345.32593299664
zgc:111983	24	13	0.00780781895831142	0.541666666666667	345.333172458135
cebpb	24	10	0.00416003201048252	0.416666666666667	345.976877840124
apobb.1	20	10	0.00418566223362953	0.5	346.842903920493
gpx1b	19	10	0.00419482047528206	0.526315789473684	347.706773014274
gnmt	24	12	0.00617655899938108	0.5	348.594320091421
selenoj	24	11	0.0051413362160032	0.458333333333333	348.807970092428
si:dkey-261p22.1	4	3	0.00231653649583318	0.75	351.606313936482
tmem176l.4	24	12	0.00625831167315425	0.5	352.092317439617
capns1a	24	11	0.00518353272245978	0.458333333333333	352.620192274918
nprl3	9	6	0.00278969877025842	0.666666666666667	353.516619128436
krt97	24	12	0.00627838841906866	0.5	353.737190580804
zgc:101744	24	11	0.00519853522328512	0.458333333333333	353.971750285245
mapre1a	23	13	0.008000060721505	0.565217391304348	354.443225354922
nfkbie	24	11	0.0052151190843319	0.458333333333333	354.780213653467
zgc:153733	11	7	0.00299841229325548	0.636363636363636	355.699311216651
golph3l	17	10	0.00427926671759009	0.588235294117647	355.808937493144
sult2st2	7	6	0.00280825717961636	0.857142857142857	356.204997157536
nansa	21	10	0.00428172560090816	0.476190476190476	356.230262611138
cyldb	16	11	0.00523386478172112	0.6875	357.194624819579
kyat3	21	8	0.00321829719940298	0.380952380952381	359.224163997914
gmds	24	13	0.00813553317545047	0.541666666666667	359.444015112229
CABZ01051602.1	7	5	0.00265166737356621	0.714285714285714	359.866641966159
mgst1.2	24	10	0.00431458361035317	0.416666666666667	360.416425818802
pard6a	23	12	0.00644069949136902	0.521739130434783	360.420587647265
ponzr2	18	10	0.00434621086417365	0.555555555555556	362.077339804633
abcc2	7	6	0.00284574272393835	0.857142857142857	362.838807185781
elovl1a	20	10	0.00435785660729167	0.5	362.904946232481
laptm5	6	4	0.00253023349367468	0.666666666666667	363.947798454668
pkp3a	23	10	0.00438746959853871	0.434782608695652	364.965751817893
gsta.2	4	3	0.00239830138625836	0.75	365.477769501785
il17rc	18	10	0.00439169031582063	0.555555555555556	365.786823163438
maf1	24	11	0.00537192737986336	0.458333333333333	365.911191411249
prkacbb	24	11	0.00539598289631548	0.458333333333333	367.213834162059
clic5b	6	5	0.00268205733766984	0.833333333333333	367.673768441536
mgst3a	24	10	0.00442479443410179	0.416666666666667	367.83148315499
zgc:110333	21	11	0.00541119758296842	0.523809523809524	368.252630676279
gale	20	10	0.00442880705149429	0.5	368.646171823335
eif3ba	24	12	0.00662748095049209	0.5	369.609253130925
zgc:154054	20	11	0.00542536306548433	0.55	369.805354206777
cfb	3	2	0.00233575689493633	0.666666666666667	369.918910032996
hpda	3	2	0.00233575689493633	0.666666666666667	369.918910032996
zgc:101783	23	12	0.00663748336070675	0.521739130434783	369.958105736312
dap	24	12	0.00673577897419636	0.5	373.946520240529
pkma	24	11	0.0054953981825251	0.458333333333333	374.424892334898
cmip	24	11	0.0055018967633836	0.458333333333333	374.679863350034
xkr8.2	16	9	0.00375633016735711	0.5625	374.771930645826
ckap4	24	12	0.0067590693615412	0.5	375.151969207147
rps17	24	11	0.00552219048829223	0.458333333333333	376.713418927439
dub	16	10	0.00453421609207117	0.625	377.491721763537
vps4b	24	11	0.00557084654315944	0.458333333333333	378.988126463086
itpka	24	10	0.0045445441716214	0.416666666666667	379.077828420497
prdx6	24	11	0.0055712715563551	0.458333333333333	379.240029532749
agmo	18	11	0.00558558618278568	0.611111111111111	380.245973022726
eps8l2	11	5	0.00274785880833932	0.454545454545455	381.324009210016
zgc:162184	9	6	0.00294766258976798	0.666666666666667	382.04973498224
col6a1	21	11	0.00562284040151289	0.523809523809524	383.497066481609
rltgr	2	2	0.00239896102298661	1	384.350100819552
CABZ01059408.1	7	4	0.00265564735924947	0.571428571428571	384.564688966629
ttc36	24	11	0.00563869830137884	0.458333333333333	385.484111216014
castor2	24	11	0.00563953723534108	0.458333333333333	385.979274054968
eef2l2	22	11	0.00565395714765037	0.5	386.720829539863
rab11al	18	10	0.00465479394000005	0.555555555555556	387.298334620742
apoc2	18	10	0.00466401769290857	0.555555555555556	388.458491991101
pitpnaa	23	11	0.00569044573058069	0.478260869565217	389.427785346655
si:dkeyp-72e1.6	7	4	0.00267146863345976	0.571428571428571	389.548456549375
arl1	24	11	0.0056976801335313	0.458333333333333	389.917940084834
si:ch73-78o10.1	13	7	0.0030779822361913	0.538461538461538	390.249919923118
rabgap1l	24	11	0.0057199769841691	0.458333333333333	390.652019065562
cldnc	11	7	0.00308375088959671	0.636363636363636	391.249281149499
fbxo9	24	12	0.00707233645112964	0.5	391.474137076768
cyp3c3	4	2	0.00246504862794351	0.5	392.358254660202
si:dkey-187j14.4	18	11	0.00574646649813902	0.611111111111111	392.359529003693
ugt1a1	14	8	0.00348187040936205	0.571428571428571	392.896933049878
bhmt	24	10	0.00471889113747911	0.416666666666667	393.44631145812
ppp1r13l	24	12	0.0071397850250496	0.5	393.937812351137
zgc:153284	22	11	0.00583286594807683	0.5	395.752447876194
arap1a	16	10	0.00474995024180836	0.625	396.106046406767
dnase1l4.2	15	11	0.00586427881384844	0.733333333333333	397.438045486337
pon1	12	8	0.00351330778384348	0.666666666666667	397.474527485725
si:dkey-73p2.2	16	10	0.00477825215141521	0.625	398.748040747538
ube2na	24	12	0.00725660866146819	0.5	398.981202564732
mat2b	23	11	0.00588875740037236	0.478260869565217	400.072493430878
zmp:0000001114	21	12	0.00726992904358058	0.571428571428571	400.272407242868
prrg4	24	11	0.00596279208093347	0.458333333333333	405.525584889536
si:dkey-225k4.1	5	3	0.0026565016168812	0.6	406
ENSDARG00000039669	21	10	0.00485221017983198	0.476190476190476	406.571027005122
si:ch211-195b11.3	24	11	0.00598280781359402	0.458333333333333	407.170725863243
ch25hl1.1	12	9	0.00400006935132682	0.75	411.547081146252
rab8b	24	11	0.00600507920728729	0.458333333333333	411.834918383568
zbtb7b	14	8	0.00361642383364462	0.571428571428571	412.366341982466
ywhabl	24	10	0.00486785795302319	0.416666666666667	413.158565202272
si:ch211-152p11.4	23	11	0.00604094938164621	0.478260869565217	414.14731678474
gstt1a	23	11	0.00604795327639433	0.478260869565217	414.377846898214
rfxank	3	2	0.00263823454148421	0.666666666666667	415.45757906193
erbb2	19	10	0.00491736955142844	0.526315789473684	416.052881254294
zgc:153920	4	3	0.00270318239204694	0.75	416.367626022965
si:ch211-191a16.2	14	10	0.00492607362320125	0.714285714285714	416.773319683494
rffl	7	3	0.00271065522251866	0.428571428571429	418.070568205895
cdh27	15	9	0.00410761848004179	0.6	420.920420032101
s100w	23	12	0.00771423013936116	0.521739130434783	421.005938200401
vil1	9	7	0.0033211024709164	0.777777777777778	421.054628284739
nox1	16	9	0.00413148968221404	0.5625	423.637817008822
cct5	24	11	0.00617019547530856	0.458333333333333	423.721606718373
eppk1	24	11	0.00617051200465798	0.458333333333333	423.946930641089
triobpa	5	4	0.00285595353628418	0.8	424.311206545385
zgc:193505	22	11	0.00619935364636298	0.5	425.745228980901
ucp1	20	10	0.00500030794645084	0.5	426.380112106557
si:ch211-69b7.6	20	8	0.00373685136946717	0.4	426.738795986491
serpinb14	23	12	0.00782885296446743	0.521739130434783	426.939105728206
tpi1b	24	10	0.00501852452217786	0.416666666666667	427.43420546325
si:dkey-21c1.1	18	10	0.00502393967055515	0.555555555555556	428.135492572153
sptlc3	18	10	0.00503662231251125	0.555555555555556	428.835632847831
ppm1ab	24	11	0.00626418468691694	0.458333333333333	429.096725692471
selenot2	24	12	0.00789598739175412	0.5	429.799953466726
acox3	3	3	0.00276814898007852	1	429.802280124245
CU914622.2	17	11	0.00627689638311882	0.647058823529412	430.208089184757
fam49bb	22	10	0.00505446834086224	0.454545454545455	430.929228528305
ugt2a4	13	8	0.00376265503327105	0.615384615384615	430.957074428533
slc37a1	21	11	0.00632248035328517	0.523809523809524	432.201341969226
hivep3b	21	10	0.00508241700153098	0.476190476190476	433.358973600409
fahd1	8	6	0.00309337339505712	0.75	434.617072835387
si:ch73-141c7.1	22	10	0.00513759347000007	0.454545454545455	436.463056855904
si:rp71-62i8.1	21	9	0.0042587578798917	0.428571428571429	437.496285698519
rpl22l1	24	11	0.00643312283254889	0.458333333333333	437.908666276428
tmem30b	22	11	0.00644160380937081	0.5	438.780127170773
zanl	7	3	0.00282196423208729	0.428571428571429	439.608917107012
gmppb	24	10	0.00518364230221917	0.416666666666667	442.26688774992
si:ch211-207n23.2	24	12	0.00813390100392323	0.5	442.517796252309
pgk1	24	9	0.00430603542777988	0.375	442.710966658835
selenow1	24	11	0.00652355372403789	0.458333333333333	443.972972150333
si:ch211-103n10.5	10	6	0.0031837203121974	0.6	445.457068638494
epas1a	24	10	0.00522855265637584	0.416666666666667	446.654228682546
si:ch73-170d6.2	15	10	0.00523154052873649	0.666666666666667	446.98993277254
chmp2bb	24	11	0.00660997044607352	0.458333333333333	448.893083038712
c4b	6	4	0.00297280410358703	0.666666666666667	449.335064289445
isca1	24	11	0.00664092523431281	0.458333333333333	450.379839690899
anxa3a	18	10	0.00529085312008036	0.555555555555556	451.33136385587
ace2	6	3	0.00288842770505649	0.5	452.353843799298
ENSDARG00000067784	8	6	0.00323007796892689	0.75	452.89071529454
slc14a2	4	3	0.00289526641502266	0.75	455.484357579928
dhrs13l1	24	11	0.00675341314793586	0.458333333333333	456.069073715813
ENSDARG00000105118	17	10	0.0053424206466225	0.588235294117647	456.289381861993
them6	22	10	0.00534445373856622	0.454545454545455	456.618002273235
si:dkey-74k8.3	21	10	0.00535085900509422	0.476190476190476	456.946386351835
krt99	3	3	0.00290209994097042	1	457.041573601352
tmem45b	23	11	0.00677752508535665	0.478260869565217	457.323736536821
zgc:174935	24	12	0.0084767579009523	0.5	457.70733007021
si:ch211-79k12.1	22	10	0.00535710342263054	0.454545454545455	457.930125674212
itpk1a	10	6	0.00327363093542515	0.6	458.126620051706
si:ch211-271g18.1	4	3	0.00290761152705726	0.75	458.593501916458
arl4aa	23	10	0.00538770910663575	0.434782608695652	459.238500128201
akt1s1	24	10	0.00538885175110481	0.416666666666667	459.565011723042
ankrd22	23	11	0.00682152339832646	0.478260869565217	460.445436506868
dennd3a	15	10	0.00544145292048602	0.666666666666667	464.435140789325
stk17b	19	9	0.00451614422601075	0.473684210526316	464.961288711222
sh3d21	24	10	0.00545134473949669	0.416666666666667	465.725240887801
galnt7	24	11	0.00689645258567409	0.458333333333333	466.216687818015
pcmt	24	11	0.00689843087829837	0.458333333333333	466.626188720693
zgc:66484	12	7	0.00359441900475029	0.583333333333333	466.796529550081
cyp27a7	21	10	0.00546778196638866	0.476190476190476	467.332857821917
si:dkey-156k2.4	2	2	0.00285596031377616	1	468.246729833749
ugt5b4	2	2	0.00285596031377616	1	468.246729833749
ENSDARG00000076858	9	6	0.00334403810578284	0.666666666666667	469.440092024531
bloc1s6	24	11	0.00698818605893912	0.458333333333333	470.498671624055
clic1	22	10	0.00551379987834087	0.454545454545455	471.16875957559
pdlim2	22	10	0.00554184093191018	0.454545454545455	473.70877129308
arhgef18a	22	10	0.00555694187965162	0.454545454545455	474.341649025257
gsnb	20	8	0.00403129569684875	0.4	474.891566570728
atp10b	15	9	0.00460216384389654	0.6	475.69633170753
si:dkey-9i23.6	11	7	0.00365003588392112	0.636363636363636	476.729483040435
ENSDARG00000101034	23	12	0.00903874618343483	0.521739130434783	477.703883174504
si:dkey-165e24.1	16	9	0.00463701429431753	0.5625	478.102499470563
kdelr2b	24	10	0.00559704896487233	0.416666666666667	478.121323515277
arpc3	24	11	0.00712131863981737	0.458333333333333	478.149558192832
pitx1	7	5	0.0031200199290538	0.714285714285714	479.032357988477
mid1ip1a	23	11	0.0071772783971409	0.478260869565217	480.937625893421
rbbp8l	14	8	0.00409909917558984	0.571428571428571	481.198503738322
cox6b1	23	9	0.00467475762446962	0.391304347826087	481.450932079272
plcg2	16	9	0.00470886354553181	0.5625	483.828482005762
golim4a.1	19	10	0.00564903775217023	0.526315789473684	484.045452411238
ifi35	24	11	0.00724054065685989	0.458333333333333	484.104327598917
ckba	24	10	0.0056555407054017	0.416666666666667	484.974226119286
clgn	22	10	0.00566139956484481	0.454545454545455	485.283422342037
pnp5a	24	10	0.00566942717099887	0.416666666666667	485.901224530254
gamt	24	10	0.00568380790461745	0.416666666666667	487.442304278158
taf10	24	10	0.00568818358982192	0.416666666666667	487.749935930288
psme2	24	11	0.00730309906294849	0.458333333333333	489.011247314415
si:dkey-175d9.2	15	10	0.00573386940975952	0.666666666666667	490.509938737229
gp9	6	5	0.00320956434785686	0.833333333333333	490.74637033808
spaca4l	22	11	0.00736496001685448	0.5	491.349163019537
perp	24	11	0.007374942352439	0.458333333333333	491.931905856898
lcp1	3	1	0.00284747065895286	0.333333333333333	492.780884369514
gk5	4	2	0.00297384757685391	0.5	495.671262027566
vamp8	24	10	0.00586859489858651	0.416666666666667	499.299509312797
rabgap1l2	10	4	0.00307252286203286	0.4	499.483733468869
crb3b	14	7	0.00383853871901757	0.5	499.919993598976
si:dkey-239b22.1	22	11	0.0075205520963877	0.5	501.354166233811
gyg1a	24	11	0.00755593356245345	0.458333333333333	502.685786550605
myh14	20	10	0.00589969569854051	0.5	502.891638427206
rab25a	14	8	0.00426805557480781	0.571428571428571	503.249441132328
ank1a	2	2	0.00299875118636048	1	503.453076264313
arpc2	24	9	0.00485449488674412	0.375	503.812465109787
cldnf	16	10	0.00592053713287901	0.625	504.678115237822
slc20a1a	2	2	0.002999000999001	1	504.995049480686
slc2a2	2	2	0.002999000999001	1	504.995049480686
mxra8b	23	9	0.00486193197915579	0.391304347826087	505.177196635003
st14b	14	8	0.0042891683342159	0.571428571428571	505.640188276209
cotl1	24	10	0.00596442290660224	0.416666666666667	508.822169328342
epsti1	8	5	0.0033243260132268	0.625	508.928285714206
krt96	11	8	0.00432305671320575	0.727272727272727	511.568177274545
klc4	11	7	0.00394448793852062	0.636363636363636	512.265556132754
cyt1l	20	11	0.00771645851660755	0.55	512.469511288233
vwa10.1	12	7	0.00394682992900098	0.583333333333333	513.787893979607
tep1	17	8	0.00435557825786332	0.470588235294118	513.920227272677
cers5	23	11	0.00773339333662413	0.478260869565217	513.958169504095
si:dkey-36i7.3	9	5	0.00337365788314783	0.555555555555556	514.478376610718
si:cabz01101003.1	17	10	0.00600308857254722	0.588235294117647	515.26692111953
chpt1	23	10	0.00600799502276301	0.434782608695652	516.430053347014
slc25a10	19	9	0.00494865951276676	0.473684210526316	516.853944553004
si:ch73-56d11.5	20	11	0.00780904723511813	0.55	517.845536815757
CABZ01081752.1	3	1	0.00295252564319589	0.333333333333333	518.688731321589
plekhs1	14	8	0.00440655431261404	0.571428571428571	519.753787864985
lancl2	3	1	0.0029675714091946	0.333333333333333	522.045974986878
arpc4	24	10	0.00609482702963737	0.416666666666667	522.781024904309
cdc34a	22	11	0.00790476596486014	0.5	523.713662223929
ENSDARG00000098171	12	8	0.00443833466730519	0.666666666666667	524.948568909374
nlrp16	10	6	0.00363785094797866	0.6	525.077137190337
si:dkey-87o1.2	24	11	0.0079489933199448	0.458333333333333	525.352262772323
pepd	24	11	0.00796040775140775	0.458333333333333	526.441829645024
tmem176l.3b	22	10	0.00613377122437297	0.454545454545455	526.497863243527
muc13b	3	1	0.00297401601264199	0.333333333333333	527.04174407726
cyb5b	21	10	0.00614655672885328	0.476190476190476	527.351874937408
LO018188.1	24	11	0.00799111189575462	0.458333333333333	528.433534136508
si:ch211-219a15.4	3	1	0.00298441977041673	0.333333333333333	528.696510296786
camsap2b	9	6	0.00367410949801175	0.666666666666667	529.599848942577
g6pd	24	9	0.00504507631920451	0.375	531.736776986509
tbx1	5	3	0.00309901830941401	0.6	531.769686988644
blmh	24	11	0.00802335439597798	0.458333333333333	532.394590505952
zgc:113333	19	10	0.00619328877337871	0.526315789473684	533.010318849457
si:dkey-205i10.1	7	4	0.00328474609245905	0.571428571428571	533.109744799324
si:dkeyp-52c3.7	13	8	0.00452555610230665	0.615384615384615	533.494142423326
epdl1	22	10	0.00622193232528791	0.454545454545455	534.696175411794
si:ch211-264f5.6	20	9	0.00506550396645437	0.45	534.749474053037
AL935126.2	1	1	0.002999000999001	1	535.264420637128
agxt2	1	1	0.002999000999001	1	535.264420637128
cyp4v7	1	1	0.002999000999001	1	535.264420637128
fermt3b	1	1	0.002999000999001	1	535.264420637128
gcdhb	1	1	0.002999000999001	1	535.264420637128
gp1bb	1	1	0.002999000999001	1	535.264420637128
mpdu1a	1	1	0.002999000999001	1	535.264420637128
msrb2	1	1	0.002999000999001	1	535.264420637128
si:ch211-196f19.1.1	1	1	0.002999000999001	1	535.264420637128
si:ch211-201h21.5	1	1	0.002999000999001	1	535.264420637128
si:ch211-217i17.1	1	1	0.002999000999001	1	535.264420637128
si:dkey-165o8.1	1	1	0.002999000999001	1	535.264420637128
si:dkey-169i5.4	1	1	0.002999000999001	1	535.264420637128
tal1	1	1	0.002999000999001	1	535.264420637128
tcn2	1	1	0.002999000999001	1	535.264420637128
tdo2a	1	1	0.002999000999001	1	535.264420637128
tdo2b	1	1	0.002999000999001	1	535.264420637128
tmem86b	1	1	0.002999000999001	1	535.264420637128
xdh	1	1	0.002999000999001	1	535.264420637128
zgc:152658	1	1	0.002999000999001	1	535.264420637128
znfl2a	1	1	0.002999000999001	1	535.264420637128
cfl1l	24	11	0.00808295600930469	0.458333333333333	535.435336898864
gbgt1l3	11	7	0.00399978385390953	0.636363636363636	536.104467431489
gbp1	17	9	0.00509610758338793	0.529411764705882	536.891050400358
atp8b1	17	9	0.00512028038795966	0.529411764705882	538.171905621243
tprg1	24	11	0.00813458158623295	0.458333333333333	538.636240889898
aldh6a1	24	10	0.00627551102839421	0.416666666666667	538.887743412299
fam83e	10	6	0.00375626513400144	0.6	539.416351253834
si:dkey-4e7.3	8	5	0.00348852140017492	0.625	540.325827626257
calhm1	4	3	0.00313508803223755	0.75	541.041588050309
sept9b	10	6	0.00375778778916325	0.6	541.182039613289
spint2	24	11	0.00821144421020675	0.458333333333333	542.170637345845
elovl6l	16	9	0.00514861180809256	0.5625	542.419579292636
pld1b	9	6	0.00376304640546519	0.666666666666667	542.941985851159
casp3b	16	10	0.00635519874567529	0.625	543.323108288245
ENSDARG00000004141	22	10	0.0063563386618956	0.454545454545455	543.874985635486
prr13	24	10	0.00638728185958709	0.416666666666667	546.076917659042
macc1	22	10	0.00639692354998109	0.454545454545455	546.900356555013
prkab1a	19	10	0.00640816731395032	0.526315789473684	547.44862772684
slc16a10	22	9	0.00520962306668359	0.409090909090909	549.147521163485
ENSDARG00000110700	23	9	0.00521532088499852	0.391304347826087	550.399854651144
rpl34	24	9	0.00522731052357475	0.375	551.64934514599
si:ch211-227m13.1	9	7	0.00412461093396659	0.777777777777778	551.896729470288
si:dkey-204f11.64	24	10	0.00646738841498537	0.416666666666667	552.630075185924
tmprss13a	8	5	0.0035447817685927	0.625	552.796526761882
rab11fip4b	9	7	0.00413555445356684	0.777777777777778	553.310039670346
mat1a	11	5	0.00354896647277794	0.454545454545455	553.823076442288
pcbd1	23	10	0.00654179268576996	0.434782608695652	557.494394590654
rnf25	24	9	0.0052840875223208	0.375	557.854819823222
si:dkey-247k7.2	24	10	0.00655044484185206	0.416666666666667	558.569601750758
slc37a4a	6	4	0.00342751472053074	0.666666666666667	559.015205517703
ppp1cbl	5	2	0.00311866920184452	0.4	559.066185706129
bcap31	24	10	0.00655275890091975	0.416666666666667	559.37465083788
si:ch211-210c8.7	23	10	0.00655562163270199	0.434782608695652	559.642743185329
si:dkey-221j11.3	19	8	0.00473642583473391	0.421052631578947	560.502453161447
